0.03	0	0.916701
0.0298501	0.002995	0.916828
0.029402	0.00596008	0.917208
0.0286601	0.00886561	0.917834
0.0276318	0.0116825	0.918697
0.0263275	0.0143828	0.919782
0.0247601	0.0169393	0.921072
0.0229453	0.0193265	0.922549
0.0209012	0.0215207	0.924188
0.0186483	0.0234998	0.925967
0.0162091	0.0252441	0.927858
0.0136079	0.0267362	0.929836
0.0108707	0.0279612	0.931874
0.00802496	0.0289067	0.933945
0.00509901	0.0295635	0.936024
0.00212211	0.0299248	0.938087
-0.000875994	0.0299872	0.940112
-0.00386534	0.0297499	0.942079
-0.00681607	0.0292154	0.943968
-0.0096987	0.028389	0.945766
-0.0124844	0.0272789	0.947458
-0.0151454	0.0258963	0.949032
-0.017655	0.0242549	0.950481
-0.0199883	0.0223712	0.951797
-0.0221218	0.0202639	0.952973
-0.0240343	0.0179542	0.954007
-0.0257067	0.0154651	0.954895
-0.0271222	0.0128214	0.955634
-0.0282667	0.0100497	0.956225
-0.0291287	0.0071775	0.956665
-0.0296998	0.00423362	0.956954
-0.0299741	0.00124744	0.957093
-0.0299488	-0.0017512	0.95708
-0.0296244	-0.00473234	0.956916
-0.029004	-0.0076662	0.956602
-0.0280937	-0.0105235	0.956136
-0.0269028	-0.0132756	0.955521
-0.025443	-0.0158951	0.954756
-0.0237291	-0.0183557	0.953843
-0.021778	-0.0206329	0.952785
-0.0196093	-0.022704	0.951585
-0.0172448	-0.0245483	0.950247
-0.0147079	-0.0261473	0.948776
-0.012024	-0.027485	0.947181
-0.00922004	-0.028548	0.945471
-0.00632393	-0.0293259	0.943657
-0.00336464	-0.0298107	0.941753
-0.000371723	-0.0299977	0.939775
0.0026249	-0.0298849	0.937743
0.0055953	-0.0294736	0.935675
0.0085098	-0.0287677	0.933595
0.0113393	-0.0277745	0.931528
0.0140554	-0.0265037	0.929499
0.0166312	-0.0249681	0.927533
0.0190407	-0.023183	0.925659
0.02126	-0.0211663	0.923902
0.0232669	-0.0189381	0.922289
0.0250413	-0.0165206	0.920842
0.0265655	-0.0139381	0.919584
0.0278243	-0.0112164	0.918536
0.0288051	-0.00838256	0.917712
0.029498	-0.00546498	0.917127
0.0298963	-0.00249279	0.916789
0.06	0	0.889621
0.0597003	0.00599001	0.889923
0.058804	0.0119202	0.890823
0.0573202	0.0177312	0.892304
0.0552637	0.0233651	0.89434
0.052655	0.0287655	0.896891
0.0495201	0.0338785	0.899911
0.0458905	0.0386531	0.903342
0.0418024	0.0430414	0.907121
0.0372966	0.0469996	0.911179
0.0324181	0.0504883	0.915442
0.0272158	0.0534724	0.919835
0.0217415	0.0559223	0.924286
0.0160499	0.0578135	0.928723
0.010198	0.059127	0.933083
0.00424422	0.0598497	0.937309
