na0.1	0	0.836607
0.0995004	0.00998334	0.837451
0.0980067	0.0198669	0.839971
0.0955337	0.029552	0.844138
0.0921061	0.0389418	0.849898
0.0877583	0.0479426	0.857171
0.0825336	0.0564643	0.865847
0.0764842	0.0644218	0.875781
0.0696707	0.0717356	0.886782
0.062161	0.0783327	0.89861
0.0540302	0.0841471	0.910962
0.0453596	0.0891207	0.923478
0.0362358	0.0932039	0.935746
0.0267499	0.0963558	0.947338
0.0169967	0.098545	0.957857
0.0070737	0.0997495	0.967007
-0.00291998	0.0999574	0.974635
-0.0128845	0.0991665	0.98075
-0.0227202	0.0973848	0.985492
-0.032329	0.09463	0.989075
-0.0416147	0.0909297	0.991731
-0.0504846	0.0863209	0.993678
-0.0588501	0.0808496	0.995096
-0.0666276	0.0745705	0.996128
-0.0737394	0.0675463	0.996878
-0.0801143	0.0598472	0.997424
-0.0856889	0.0515502	0.997822
-0.0904072	0.042738	0.998108
-0.0942222	0.0334989	0.998312
-0.0970958	0.023925	0.99845
-0.0989992	0.0141121	0.998535
-0.0999135	0.00415815	0.998574
-0.0998295	-0.00583732	0.99857
-0.098748	-0.0157745	0.998524
-0.0966799	-0.025554	0.99843
-0.0936457	-0.0350782	0.998282
-0.0896759	-0.0442519	0.998067
-0.0848101	-0.0529835	0.997763
-0.0790969	-0.0611857	0.997344
-0.0725933	-0.0687765	0.996768
-0.0653645	-0.0756801	0.995976
-0.0574825	-0.0818276	0.994888
-0.0490262	-0.0871575	0.993392
-0.0400801	-0.0916165	0.991339
-0.0307335	-0.0951601	0.988543
-0.0210798	-0.097753	0.984783
-0.0112155	-0.0993691	0.979823
-0.00123908	-0.0999923	0.97346
0.00874968	-0.0996165	0.965573
0.018651	-0.0982453	0.956178
0.028366	-0.0958925	0.945454
0.0377975	-0.0925816	0.933719
0.0468514	-0.0883456	0.921379
0.0554372	-0.0832269	0.908863
0.0634691	-0.0772766	0.896576
0.0708668	-0.0705542	0.884868
0.0775564	-0.0631269	0.874031
