0.01	0	0.997869
0.0099995	9.99983e-05	0.99787
0.009998	0.000199987	0.997871
0.0099955	0.000299955	0.997872
0.009992	0.000399893	0.997872
0.0099875	0.000499792	0.997873
0.009982	0.00059964	0.997873
0.00997551	0.000699428	0.997874
0.00996802	0.000799147	0.997874
0.00995953	0.000898785	0.997874
0.00995004	0.000998334	0.997875
0.00993956	0.00109778	0.997875
0.00992809	0.00119712	0.997875
0.00991562	0.00129634	0.997875
0.00990216	0.00139543	0.997875
0.00988771	0.00149438	0.997875
0.00987227	0.00159318	0.997875
0.00985585	0.00169182	0.997875
0.00983844	0.0017903	0.997874
0.00982004	0.00188859	0.997874
0.00980067	0.00198669	0.997874
0.00978031	0.0020846	0.997873
0.00975897	0.0021823	0.997873
0.00973666	0.00227978	0.997872
0.00971338	0.00237703	0.997872
0.00968912	0.00247404	0.997871
0.0096639	0.00257081	0.997871
0.00963771	0.00266731	0.99787
0.00961055	0.00276356	0.997869
0.00958244	0.00285952	0.997868
0.00955336	0.0029552	0.997867
0.00952334	0.00305059	0.997866
0.00949235	0.00314567	0.997865
0.00946042	0.00324043	0.997864
0.00942755	0.00333487	0.997863
0.00939373	0.00342898	0.997862
0.00935897	0.00352274	0.997861
0.00932327	0.00361615	0.997859
0.00928665	0.0037092	0.997858
0.00924909	0.00380188	0.997857
0.00921061	0.00389418	0.997855
0.00917121	0.00398609	0.997854
0.00913089	0.0040776	0.997852
0.00908966	0.00416871	0.99785
0.00904752	0.00425939	0.997849
0.00900447	0.00434965	0.997847
0.00896053	0.00443948	0.997845
0.00891568	0.00452886	0.997843
0.00886995	0.00461779	0.997841
0.00882333	0.00470626	0.997839
0.00877583	0.00479425	0.997837
0.00872745	0.00488177	0.997835
0.00867819	0.0049688	0.997833
0.00862807	0.00505533	0.997831
0.00857709	0.00514136	0.997829
0.00852525	0.00522687	0.997826
0.00847255	0.00531186	0.997824
0.00841901	0.00539632	0.997822
0.00836463	0.00548024	0.997819
0.00830941	0.00556361	0.997817
0.00825336	0.00564642	0.997814
0.00819648	0.00572867	0.997812
0.00813879	0.00581035	0.997809
0.00808028	0.00589145	0.997806
0.00802096	0.00597195	0.997803
0.00796084	0.00605186	0.997801
0.00789992	0.00613117	0.997798
0.00783822	0.00620986	0.997795
0.00777573	0.00628793	0.997792
