what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.portal.ui,3.0.0.1289249915,"com.aptana.portal.ui",1300475000855
started,bundle,com.aptana.syncing.core,3.0.0.1288212249,"com.aptana.syncing.core",1300475000855
started,bundle,com.aptana.syncing.ui,3.0.0.1288225285,"com.aptana.syncing.ui",1300475000856
started,bundle,com.aptana.theme,3.0.0.1288985692,"com.aptana.theme",1300475000874
started,bundle,com.aptana.ui.io,3.0.0.1288986510,"com.aptana.ui.io",1300475000874
started,bundle,com.python.pydev.analysis,1.6.3.2010100422,"com.python.pydev.analysis",1300475000889
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1300475000901
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1300475000909
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1300475000962
started,bundle,org.python.pydev,1.6.3.2010100422,"org.python.pydev",1300475001006
started,bundle,org.python.pydev.core,1.6.3.2010100422,"org.python.pydev.core",1300475001073
os,sysinfo,,,"linux",1300475001075
arch,sysinfo,,,"x86_64",1300475001075
ws,sysinfo,,,"gtk",1300475001075
locale,sysinfo,,,"en_US",1300475001075
processors,sysinfo,,,"2",1300475001075
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1300475001075
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1300475001075
java.specification.name,sysinfo,,,"Java Platform API Specification",1300475001076
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300475001076
java.specification.version,sysinfo,,,"1.6",1300475001076
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300475001076
java.version,sysinfo,,,"1.6.0_20",1300475001076
java.vm.info,sysinfo,,,"mixed mode",1300475001076
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1300475001076
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300475001076
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300475001076
java.vm.specification.version,sysinfo,,,"1.0",1300475001076
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300475001076
java.vm.version,sysinfo,,,"19.0-b09",1300475001076
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300475001416
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1300475001418
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300475001425
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300475001590
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1300475001591
started,bundle,com.aptana.scripting,3.0.0.1288314203,"com.aptana.scripting",1300475001623
started,bundle,com.aptana.scripting.ui,3.0.0.1288994221,"com.aptana.scripting.ui",1300475001701
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475004018
started,bundle,com.aptana.terminal,3.0.0.1289004511,"com.aptana.terminal",1300475004471
started,bundle,com.aptana.usage,3.0.0.1289263406,"com.aptana.usage",1300475004622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475009087
started,bundle,com.aptana.parsing,3.0.0.1288199501,"com.aptana.parsing",1300475010840
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475060761
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475066821
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475066897
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475075645
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300475126624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300475129133
started,bundle,com.aptana.ui,3.0.0.1288635676,"com.aptana.ui",1300475129911
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300475129916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300475135334
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475136994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300475140361
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475141225
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475149736
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475149783
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475157205
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1300475157243
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300475158344
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300475161025
started,bundle,com.aptana.index.core.ui,3.0.0.1288732298,"com.aptana.index.core.ui",1300475161098
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1300475161530
opened,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475163587
activated,perspective,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.CPerspective",1300475163587
started,bundle,com.aptana.org.eclipse.tm.terminal,3.0.100.1288645687,"com.aptana.org.eclipse.tm.terminal",1300475163786
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1300475163853
opened,editor,com.aptana.terminal,3.0.0.1289004511,"com.aptana.terminal.TerminalEditor",1300475164474
activated,editor,com.aptana.terminal,3.0.0.1289004511,"com.aptana.terminal.TerminalEditor",1300475164482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475164516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475164537
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300475164723
started,bundle,com.aptana.explorer,3.0.0.1288738592,"com.aptana.explorer",1300475164846
started,bundle,com.aptana.index.core,3.0.0.1287705077,"com.aptana.index.core",1300475165467
started,bundle,com.aptana.editor.ruby,3.0.0.1289249234,"com.aptana.editor.ruby",1300475165480
started,bundle,org.radrails.rails.ui,3.0.0.1288971636,"org.radrails.rails.ui",1300475165485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475167306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475167355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475170207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300475170231
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300475170465
closed,editor,com.aptana.terminal,3.0.0.1289004511,"com.aptana.terminal.TerminalEditor",1300475170465
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1300475171450
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300475171463
