what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134060416
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300134060551
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134078134
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300134078182
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134079322
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300134079370
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134097080
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300134097146
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134111943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134113535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134156933
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134158806
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300134171338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134175985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134176076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134177029
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134177809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134178372
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134178424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134204634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134204712
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134209887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134211389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134211400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134211438
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134211489
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134214333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134215561
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134216370
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134216388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134324803
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134751152
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134753235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134753254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134763962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134763978
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134764125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300134786279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134788736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134788752
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300134790896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300134791194
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134801829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134802803
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134802818
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134802915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300134807383
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134809203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134809217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300134810971
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300134812455
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300134813308
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300134814780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300134816443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300134818234
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300134848206
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300134848262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134860251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134975623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134978945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300134978962
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135016992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135023097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135023112
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135027075
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300135030581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135031676
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135031694
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135034015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135035332
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135035925
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1300135037196
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1300135037383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1300135038061
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135038965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135039598
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300135042704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135059054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135059071
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135059169
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300135060853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135061997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300135062021
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135062165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135063921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300135065781
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135066634
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300135068233
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135071133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300135108502
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135110335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135112841
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1300135113733
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300135114007
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135114629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300135116121
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135121916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1300135126895
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135132931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1300135135206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1300135135813
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1300135140110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300135140872
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135143508
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135143652
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135143828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135143988
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135144165
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135144388
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135144660
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1300135144964
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300135145367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300135146205
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135150995
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300135151764
