what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1300637415324
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1300637415324
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1300637415325
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1300637415325
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300637415353
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300637415354
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1300637415354
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1300637415355
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1300637415356
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1300637415376
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1300637415377
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1300637415378
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1300637415379
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1300637415380
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1300637415380
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1300637415380
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1300637415381
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1300637415382
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1300637415382
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300637415383
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1300637415383
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1300637415384
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1300637415384
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300637415385
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1300637415385
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300637415393
started,bundle,com.aptana.core,3.0.0.1289004506,"com.aptana.core",1300637415394
started,bundle,com.aptana.core.epl,3.0.0.1288967148,"com.aptana.core.epl",1300637415394
started,bundle,com.aptana.core.io,3.0.0.1288659999,"com.aptana.core.io",1300637415394
started,bundle,com.aptana.editor.php.epl,3.0.0.1288912037,"com.aptana.editor.php.epl",1300637415395
started,bundle,com.aptana.filewatcher,3.0.0.1287698435,"com.aptana.filewatcher",1300637415395
started,bundle,com.aptana.git.core,3.0.0.1289235412,"com.aptana.git.core",1300637415396
started,bundle,com.aptana.git.ui,3.0.0.1288967938,"com.aptana.git.ui",1300637415396
started,bundle,com.aptana.portal.ui,3.0.0.1289249915,"com.aptana.portal.ui",1300637415396
started,bundle,com.aptana.scripting,3.0.0.1288314203,"com.aptana.scripting",1300637415397
started,bundle,com.aptana.scripting.ui,3.0.0.1288994221,"com.aptana.scripting.ui",1300637415397
started,bundle,com.aptana.syncing.core,3.0.0.1288212249,"com.aptana.syncing.core",1300637415398
started,bundle,com.aptana.syncing.ui,3.0.0.1288225285,"com.aptana.syncing.ui",1300637415398
started,bundle,com.aptana.terminal,3.0.0.1289004511,"com.aptana.terminal",1300637415398
started,bundle,com.aptana.theme,3.0.0.1288985692,"com.aptana.theme",1300637415399
started,bundle,com.aptana.ui.io,3.0.0.1288986510,"com.aptana.ui.io",1300637415399
started,bundle,com.aptana.usage,3.0.0.1289263406,"com.aptana.usage",1300637415422
started,bundle,com.python.pydev.analysis,1.6.3.2010100422,"com.python.pydev.analysis",1300637415423
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1300637415423
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1300637415424
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1300637415427
started,bundle,org.python.pydev,1.6.3.2010100422,"org.python.pydev",1300637415427
started,bundle,org.python.pydev.core,1.6.3.2010100422,"org.python.pydev.core",1300637415428
os,sysinfo,,,"linux",1300637415430
arch,sysinfo,,,"x86_64",1300637415430
ws,sysinfo,,,"gtk",1300637415430
locale,sysinfo,,,"en_US",1300637415430
processors,sysinfo,,,"2",1300637415430
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1300637415430
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1300637415430
java.specification.name,sysinfo,,,"Java Platform API Specification",1300637415430
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300637415430
java.specification.version,sysinfo,,,"1.6",1300637415430
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300637415430
java.version,sysinfo,,,"1.6.0_20",1300637415430
java.vm.info,sysinfo,,,"mixed mode",1300637415430
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1300637415430
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300637415430
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300637415430
java.vm.specification.version,sysinfo,,,"1.0",1300637415430
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300637415430
java.vm.version,sysinfo,,,"19.0-b09",1300637415430
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1300637415729
started,bundle,org.python.pydev.debug,1.6.3.2010100422,"org.python.pydev.debug",1300637415772
error,log,,,"Unable to connect to database",1300637416020
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1300637416052
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1300637417734
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1300637417771
started,bundle,com.aptana.ruby.debug.ui,3.0.0.201011100246,"com.aptana.ruby.debug.ui",1300637417788
started,bundle,com.aptana.parsing,3.0.0.1288199501,"com.aptana.parsing",1300637418448
started,bundle,com.aptana.ui,3.0.0.1288635676,"com.aptana.ui",1300637440337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300637440348
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300637499586
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300637501032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300637501392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300637504806
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300637506651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300638023241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300638024620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300638026024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300638031756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639159846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300639186756
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300639188089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639188610
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639189406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639190691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639281120
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639289316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639791024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639793338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639794087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639797839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639800672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639803723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639870536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639872476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639970767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300639973460
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640010788
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640012014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640325062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640326505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640363096
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300640366061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300640367497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300641087844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300641094965
