what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873256818
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1299873259379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873259739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873261302
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1299873266681
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1299873266990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873267445
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873270390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873282557
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873284359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1299873285885
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1299873287635
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1299873288035
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1299873288544
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1299873289536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1299873292209
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1299873300258
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1299873303539
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1299873303699
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1299873305972
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873316361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873319089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873319770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873321169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873323354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873387615
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873403895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1299873432738
