what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485451897
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1300485453799
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1300485456499
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300485457303
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300485459250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300485460468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300485462100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485463005
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300485465893
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485466543
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300485467531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485469157
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485475111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485479423
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300485480452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485491711
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485499697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485506811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485524805
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300485525557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485537971
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485576888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300485591235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485593361
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1300485598351
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1300485600891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300485601421
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1300485602978
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485605565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485606282
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485611197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485619749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485620832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1300485626875
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1300485629072
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1300485629665
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1300485632028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300485645385
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300485659171
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1300485659190
